time, util
6330, 0.367845
6331, 0.369355
6332, 0.370688
6333, 0.372231
6334, 0.373899
6335, 0.375192
6336, 0.37684
6337, 0.3783
6338, 0.380118
6339, 0.382083
6340, 0.383722
6341, 0.385509
6342, 0.386863
6343, 0.388255
6344, 0.390002
6345, 0.391676
6346, 0.393362
6347, 0.395092
6348, 0.396766
6349, 0.398583
6350, 0.400369
6351, 0.402034
6352, 0.403631
6353, 0.405367
6354, 0.407035
6355, 0.409012
6356, 0.410542
6357, 0.412261
6358, 0.414196
6359, 0.415888
6360, 0.417546
6361, 0.419179
6362, 0.421031
6363, 0.422788
6364, 0.424605
6365, 0.426516
6366, 0.428013
6367, 0.429633
6368, 0.43139
6369, 0.433201
6370, 0.435008
6371, 0.436603
6372, 0.438381
6373, 0.440273
6374, 0.442112
6375, 0.444295
6376, 0.446187
6377, 0.448113
6378, 0.44981
6379, 0.451721
6380, 0.453535
6381, 0.455423
6382, 0.457088
6383, 0.458547
6384, 0.460463
6385, 0.462156
6386, 0.464136
6387, 0.466376
6388, 0.468128
6389, 0.469716
6390, 0.471651
6391, 0.473168
6392, 0.475209
6393, 0.477292
6394, 0.479159
6395, 0.480905
6396, 0.483117
6397, 0.485283
6398, 0.487294
6399, 0.489518
6400, 0.491443
6401, 0.492989
6402, 0.495106
6403, 0.497254
6404, 0.49945
6405, 0.501495
6406, 0.503729
6407, 0.505958
6408, 0.508466
6409, 0.510364
6410, 0.512228
6411, 0.514133
6412, 0.516315
6413, 0.518175
6414, 0.520469
6415, 0.522559
6416, 0.524882
6417, 0.527045
6418, 0.529067
6419, 0.530838
6420, 0.532729
6421, 0.534831
6422, 0.537214
6423, 0.539469
6424, 0.541626
6425, 0.543877
6426, 0.546154
6427, 0.548333
6428, 0.550418
6429, 0.552767
6430, 0.555411
6431, 0.55774
6432, 0.560363
6433, 0.562034
6434, 0.563696
6435, 0.566048
6436, 0.568196
6437, 0.570222
6438, 0.572627
6439, 0.574721
6440, 0.577118
6441, 0.579513
6442, 0.581631
6443, 0.584063
6444, 0.586529
6445, 0.589001
6446, 0.591644
6447, 0.593974
6448, 0.596544
6449, 0.598854
6450, 0.601398
6451, 0.603846
6452, 0.606455
6453, 0.609477
6454, 0.612108
6455, 0.614994
6456, 0.617769
6457, 0.620168
6458, 0.623088
6459, 0.626038
6460, 0.628468
6461, 0.631602
6462, 0.634375
6463, 0.637443
6464, 0.640441
6465, 0.643461
6466, 0.646666
6467, 0.649631
6468, 0.652842
6469, 0.655831
6470, 0.659345
6471, 0.662682
6472, 0.665818
6473, 0.668791
6474, 0.672195
6475, 0.675539
6476, 0.679177
6477, 0.68294
6478, 0.686077
6479, 0.689613
6480, 0.692785
6481, 0.696305
6482, 0.699888
6483, 0.703286
6484, 0.707325
6485, 0.711186
6486, 0.714885
6487, 0.71885
6488, 0.722363
6489, 0.726252
6490, 0.730446
6491, 0.734492
6492, 0.738736
6493, 0.742834
6494, 0.747033
6495, 0.751379
6496, 0.755945
6497, 0.760474
6498, 0.764983
6499, 0.769338
6500, 0.773489
6501, 0.778175
6502, 0.783188
6503, 0.787912
6504, 0.792968
6505, 0.798207
6506, 0.802661
6507, 0.807187
6508, 0.812345
6509, 0.817867
6510, 0.823055
6511, 0.828988
6512, 0.83486
6513, 0.840255
6514, 0.846449
6515, 0.85292
6516, 0.858931
6517, 0.86552
6518, 0.871648
6519, 0.877739
6520, 0.884532
6521, 0.890779
6522, 0.896862
6523, 0.903585
6524, 0.909568
6525, 0.915457
6526, 0.922165
6527, 0.929324
6528, 0.936399
6529, 0.943875
6530, 0.950257
6531, 0.957544
6532, 0.96407
6533, 0.96407
6534, 0.96407
6535, 0.96407
6536, 0.96407
6537, 0.96407
6538, 0.96407
6539, 0.96407
6540, 0.96407
6541, 0.96407
6542, 0.96407
6543, 0.96407
